cohort	gene	alias	n	rho	rho_lo	rho_hi	p	rho_purity_adj	p_purity_adj	rho_prolif_adj	p_prolif_adj	q	q_purity_adj	q_prolif_adj
CHOL	HAVCR2	TIM-3	36	0.17195443757854403	-0.18579390582873015	0.4894501791147849	0.31595252174768906	0.15832368453191098	0.3636739986124198	0.18820910097698645	0.2789262742413314	0.44053425493120335	0.5177438486609308	0.43281663244344526
CHOL	LAG3	LAG-3	36	-0.1274131274131274	-0.45403108213466675	0.22939208439521724	0.45898141329025	-0.16246379246563347	0.3511000123833974	-0.18225373881967166	0.2946949917830878	0.5766390852250602	0.5066895222442614	0.44884314133116443
CHOL	TIGIT	TIGIT	36	-0.010296010296010296	-0.3556992069044475	0.3375817464826989	0.9524763143229944	-0.059045804975647674	0.7361715505734631	0.006241982422307819	0.9716114934334437	0.9661388844054963	0.8396426671287194	0.9795268620153862
CHOL	IDO1	IDO1	36	0.11495140846324997	-0.24133888389073796	0.4439332447782115	0.5043980155441073	0.09306631972870062	0.5949003189537584	0.1538226252804294	0.3776446217174433	0.6195459496137299	0.7325265121445532	0.5282055928328176
CHOL	BTLA	BTLA	36	-0.09980041595829979	-0.43154267383844946	0.25571981172072705	0.562509116310344	-0.2128269094266531	0.21963621776259834	-0.09539073366530555	0.5856919642634131	0.6758301276058745	0.361195773396964	0.7123280646446916
CHOL	SIGLEC15	Siglec-15	36	0.24972638115257123	-0.10613488111871876	0.5488807484319475	0.14186910747425197	0.24128924443475297	0.1626015150381273	0.20932762920203524	0.22749014139527393	0.2364485124570866	0.2895242803736439	0.3704198026008572
CHOL	CD276	B7-H3	36	0.32689832689832693	-0.022301883818462192	0.605007586725179	0.05165376703036844	0.35903561815047996	0.03416315536681086	0.291834395175137	0.08893035044552183	0.10788445012671889	0.08627939748250703	0.1826577737366527
CHOL	IL10	IL-10	36	0.3148947921186368	-0.035672189379651324	0.5964552854220662	0.0614013926203989	0.3288000099310693	0.053784660165024395	0.26601615224359	0.12244340326455389	0.12355158271177827	0.12156806749628803	0.23168406712663914
CHOL	TGFB1	TGF-beta1	36	0.2813384813384814	-0.07239520759597218	0.5722029624191338	0.09646799357908455	0.2770411927199307	0.10713843221726581	0.30986002946406405	0.07006996474129085	0.17645068022499558	0.2087934013682936	0.15193677565145777
CHOL	ENTPD1	CD39	36	0.40813437242631967	0.07159089216192051	0.6612478292873335	0.013471643470925087	0.5109912829760475	0.0017077919020203713	0.4649411805232171	0.004891239247571154	0.03473158082347874	0.006891670913447849	0.01658331114758713
CHOL	NT5E	CD73	36	-0.18326898326898328	-0.49828365393587715	0.17448993593571674	0.2846638923099344	-0.20084260862189432	0.24731984762440457	-0.24005375612600469	0.16483039986582465	0.4093045868922304	0.38864547483835	0.2842893656222411
COAD	CD274	PD-L1	288	0.008029785159678416	-0.11452944466431621	0.13034824632329742	0.8920746338939733	-0.033114921220172795	0.5763614946792447	-0.09834212321204147	0.09635582337520696	0.9276826549947832	0.7186371281265141	0.19388671776718472
COAD	PDCD1LG2	PD-L2	288	-0.015149153618990196	-0.13734101333895435	0.10749687124183818	0.7979614329673157	-0.10790303451201558	0.06794844689499019	-0.013798261720890454	0.8159568565728875	0.8605466433961247	0.14623687483921802	0.8750364983020414
COAD	PDCD1	PD-1	288	0.13780366616795273	0.015620619983482277	0.2559317992136467	0.01930399771902448	0.1223692460290947	0.03828300694217756	0.03540534788069885	0.5502574951523324	0.04730435084612434	0.09475044218188947	0.6775504625467447
COAD	CTLA4	CTLA-4	288	0.08541317865436077	-0.03742485341697326	0.20570838829255367	0.14821948959716527	0.05687279918574111	0.3370256198655842	0.02452233924226224	0.6791055682365398	0.2437496589720824	0.4906696524513653	0.7799472303412696
COAD	HAVCR2	TIM-3	288	0.013730173691688453	-0.10889953183488468	0.1359482378692183	0.8165330716019195	-0.058111404800287356	0.3265915070444022	0.013191974590058666	0.82390865616613	0.874856862430628	0.4825755104088928	0.8789542775910222
COAD	LAG3	LAG-3	288	0.08462415561905644	-0.038218484274143254	0.20494712754377217	0.15201663787833788	0.060288406301355894	0.3087639062393742	-0.04434584405353466	0.4542455537969528	0.24916634354230877	0.464553597533405	0.5964232072400308
COAD	TIGIT	TIGIT	288	0.06322309110664057	-0.05968558427088222	0.18424340147407095	0.28491855571945834	0.026638122759731854	0.6531512612792614	0.014092856958513332	0.8120998139254569	0.4093045868922304	0.7828326255041995	0.8738900171589157
COAD	IDO1	IDO1	288	0.03997533441098514	-0.08287695759853643	0.16163079893193447	0.4992160726412897	0.011453794472602627	0.8468030413740357	-0.06601092104391088	0.26500830632259925	0.6147063581030806	0.9092570617790622	0.41512377098002096
COAD	BTLA	BTLA	288	-0.03550111570761516	-0.15726411209278876	0.08732510798761159	0.5484776080300616	-0.07373601056760135	0.21298045915239197	-0.020329397306678296	0.7316479215587655	0.6605752213500742	0.3525930678275386	0.8175298446311262
COAD	SIGLEC15	Siglec-15	288	-0.07531100989737104	-0.19595065764739075	0.04757432264195868	0.20254919540604588	-0.0990704317803779	0.0939031652591754	0.008501493850477784	0.8859754787763334	0.3182915927809292	0.18895149107029197	0.9252275569499684
COAD	CD276	B7-H3	288	0.2781827929751469	0.16122800676904928	0.3874324795227553	1.6237179887461349e-06	0.3030224679320843	1.6524259668881104e-07	0.2374154288802563	4.849637448906318e-05	1.2548104134800176e-05	1.5433034973766313e-06	0.00036372280866797386
COAD	IL10	IL-10	288	-0.010634680687000924	-0.13290823232371227	0.11195773068769627	0.8573906759961968	-0.07231328871832547	0.22196565337944268	-0.013741484823253984	0.816700731748572	0.9033917800498595	0.3638178755722653	0.8750364983020414
COAD	TGFB1	TGF-beta1	288	0.12701731022127175	0.004642898303034016	0.24564347853204857	0.031168399400955362	0.12346486521898924	0.03657254854047799	0.16415175734748888	0.005308280137658509	0.07012889865214957	0.09097191722380205	0.017874820871707223
COAD	ENTPD1	CD39	288	0.04158215073848411	-0.08127830757205122	0.16319783580851208	0.4821133134910724	-0.022467039118720996	0.7046859622927562	0.12734943452945371	0.03102048217221837	0.5966152254452021	0.820751885493916	0.07601553799627768
COAD	NT5E	CD73	288	-0.1450034317048745	-0.26278427172531654	-0.022964549244443376	0.013773403390404306	-0.16462270997537337	0.005176917857201021	-0.1411058013718111	0.01675539671067541	0.03514347772293882	0.018304102423675035	0.045321974709203974
DLBC	CD274	PD-L1	47	0.2994998700335104	-0.004234102758710254	0.5526401091784651	0.04083624111614576	0.332308200026073	0.024049103252600245	0.11940832422894301	0.42928678220494243	0.08944220952430156	0.06505085306031214	0.5685493995940942
DLBC	PDCD1LG2	PD-L2	47	0.30296022201665124	-0.0004284447892569561	0.5552779340178126	0.038453459213034606	0.34029732029421794	0.020666160591579434	0.07812813245472379	0.6057860193635697	0.08459761026867614	0.05714943850744034	0.7313250399720628
DLBC	PDCD1	PD-1	47	0.14096152184202673	-0.1696417489010908	0.4260909194793916	0.344612206958953	0.12786683063795434	0.3970774425558479	0.11258405292363609	0.45630724826142754	0.467423418663808	0.553671363563788	0.5975452060566313
DLBC	CTLA4	CTLA-4	47	-0.091411060718722	-0.384109203588308	0.2179827800760694	0.5411405593182385	-0.11041860592903478	0.46507012980048523	-0.006054536479792924	0.9681456682006558	0.6552184037160728	0.618843317879678	0.9794509858324474
DLBC	HAVCR2	TIM-3	47	0.2797178538390379	-0.025822537119002648	0.5374622815035992	0.05688207648556225	0.2824012675291424	0.057232160996992694	0.09734858545875445	0.519827574818807	0.11634970190228641	0.12591075419338393	0.6564149222839527
DLBC	LAG3	LAG-3	47	0.08140610545790936	-0.22756273038523475	0.37548303699515273	0.5864633274489924	0.10203974193539939	0.49981188610064875	0.13203765230285122	0.3817283313379824	0.6916398117616406	0.6510707463679504	0.5282055928328176
DLBC	TIGIT	TIGIT	47	0.010581398750372405	-0.29371066284691394	0.31292624092825927	0.9437233207752489	-0.019104837108233522	0.8997155089932833	0.12770813355831606	0.3976684721754647	0.9611996785673832	0.9336670376345393	0.5418541664465857
DLBC	IDO1	IDO1	47	0.16477798334875116	-0.1458622755368894	0.445841748258771	0.2683680554757469	0.19621920884558577	0.19123109104524397	0.0718482570694908	0.6351420349018552	0.3930242232559015	0.328119532635039	0.7519864290663703
DLBC	BTLA	BTLA	47	0.2746299722479186	-0.031329328274505394	0.5335313991544696	0.06173860917760801	0.27454792495003755	0.06482128974833667	0.3667866573440577	0.0121667979472439	0.12372717223852617	0.14073043169046778	0.03481251435772099
DLBC	SIGLEC15	Siglec-15	47	-0.10765494912118409	-0.39800652080084975	0.2023008933260162	0.47135959495775714	-0.11764257579630272	0.4361906971541636	-0.11870471064599232	0.43203046883217794	0.5877153639901506	0.5883226024286403	0.5702802188584749
DLBC	CD276	B7-H3	47	-0.04637178383004409	-0.3448698437798176	0.26064394643074285	0.7569298430360499	-0.03801983059412335	0.8019245540646008	-0.13116218254332557	0.3849206631868617	0.8400902966431496	0.8851556200308108	0.5307401901880127
DLBC	IL10	IL-10	47	0.4537465309898242	0.17440266567119386	0.6654946799623943	0.0013584535861837792	0.49331899264795587	0.0004948450627491554	0.2286085789529486	0.12647659997264224	0.005018168098216199	0.0023108330760455843	0.23536059017465377
DLBC	TGFB1	TGF-beta1	47	0.14015206273382805	-0.17044364532302728	0.4254148304498468	0.34741771629648305	0.15650778783533967	0.2989476506515486	0.14253100629870274	0.344697354342052	0.4698682228599976	0.45477347901712173	0.50445496803791
DLBC	ENTPD1	CD39	47	0.47617946345975953	0.20201029733652565	0.6811390960871353	0.0007162503242494794	0.49948430615019535	0.00040945661505155243	0.42650885142436235	0.0031193654857768257	0.0028824708171015633	0.0019870688671619454	0.01160966853728969
DLBC	NT5E	CD73	47	0.4452025095092723	0.1640019931433677	0.6594868689020099	0.0017142533275047815	0.43314697211787584	0.0026400079326966107	0.25430268126021716	0.08810822974895517	0.005933953825978089	0.009900029747612291	0.18172322385722006
ESCA	CD274	PD-L1	181	-0.1652499346141639	-0.31176487283443466	-0.011058967855315571	0.02620807761693941	-0.16411683548632594	0.027702942985038014	-0.13257181295197706	0.07604905709439488	0.06177618295421432	0.07217345672417798	0.16219237498087122
ESCA	PDCD1LG2	PD-L2	181	-0.06948651647020081	-0.22158137002087436	0.08590887871666736	0.35263374443394985	-0.06177859519079317	0.4100192314160417	-0.05256271312473418	0.48344377196957206	0.4730452669235913	0.5653468511168263	0.6199602775257466
ESCA	PDCD1	PD-1	181	-0.036021563877704395	-0.1894407116101239	0.11911449878098063	0.6302184823198685	-0.026017112331689178	0.7288294027995152	-0.004562392160899125	0.9515306045193368	0.7357503508215446	0.8351170240411112	0.9751711164328606
ESCA	CTLA4	CTLA-4	181	0.03780158444152111	-0.1173569677947464	0.19115861110772012	0.6134004492725557	0.060822520012057714	0.4173162750403133	0.027719324518122153	0.7118490697915207	0.7178090363827778	0.570639657858992	0.8017791224570187
ESCA	HAVCR2	TIM-3	181	-0.028194888625344545	-0.18187601939917003	0.1268307702781238	0.7063442726998261	-0.008483463865201922	0.9100093822437837	-0.03856899867880902	0.6072213968252885	0.8019275573082888	0.938447175438902	0.7313250399720628
ESCA	LAG3	LAG-3	181	-0.002733650463601716	-0.15714055947118521	0.1518037182713465	0.9708655197328147	0.010002544788104289	0.8939825181074972	-0.040071688679171415	0.5932811585314015	0.9787748111359333	0.9316238872909708	0.7194065938756744
ESCA	TIGIT	TIGIT	181	0.013069246620443302	-0.14169006994570135	0.1672049507195503	0.861379784778956	0.031190064043953757	0.6776701702253503	0.06611103505681915	0.37790744991829706	0.9052717483345717	0.8025041489510727	0.5282055928328176
ESCA	IDO1	IDO1	181	-0.06060015795501369	-0.2130787710362218	0.09476016753781698	0.4177169571224153	-0.055007954622066715	0.46330036073084435	-0.038042598967032784	0.6121387958381961	0.5362658517717667	0.6181500769858974	0.7336772492491695
ESCA	BTLA	BTLA	181	-0.02879639752852839	-0.1824580399335875	0.12623841113978326	0.7003769561534625	-0.017794614920609263	0.8125828204471855	0.11359450362925926	0.12893083976125821	0.8019275573082888	0.8898860533658337	0.23813718537993586
ESCA	SIGLEC15	Siglec-15	181	0.14119847367737137	-0.013570789783230968	0.2893603872921286	0.05796265091399694	0.14460969755373482	0.05276746081160562	0.1389428530891587	0.06286287454873206	0.11807206667666043	0.12005257071049034	0.13829832400721054
ESCA	CD276	B7-H3	181	0.31200303969206417	0.1655065489001019	0.44502769349635324	1.9052488050322178e-05	0.3597103649949915	7.070496458001455e-07	0.04399213923873704	0.5576144082211015	0.0001109527245283468	6.140167976685474e-06	0.6815287211591241
ESCA	IL10	IL-10	181	-0.04065649123373664	-0.1939119239140332	0.11453610021020194	0.5868459008886647	-0.02655202775561093	0.7234786935218247	0.03281717554121221	0.6618654641972439	0.6916398117616406	0.8309094043928149	0.767267926879709
ESCA	TGFB1	TGF-beta1	181	0.004486176686654699	-0.15009110128151587	0.15884936065613509	0.9522054241123253	0.027665244155142838	0.712386423881153	0.0028644690823869372	0.9695575415311095	0.9661388844054963	0.8235868033326024	0.9794509858324474
ESCA	ENTPD1	CD39	181	0.04568755464180583	-0.10955892377552598	0.19875808399886002	0.541382479030048	0.08326721281143608	0.26644135384870865	0.13992115443541991	0.06101489326600215	0.6552184037160728	0.414743616839971	0.13543664648731418
ESCA	NT5E	CD73	181	0.09851273655260062	-0.05682527249308613	0.24919387349983463	0.18704118103180523	0.09956636831304191	0.18357640680588674	-0.0016059358185015827	0.9829299248825839	0.29962907641017344	0.31884323287338223	0.9869174702167932
GBM	CD274	PD-L1	151	0.16947793756211108	0.00035458357809099923	0.3291758279390085	0.03749365693731507	0.16904333606375704	0.038645976316236307	0.259107114534709	0.0013661220738420692	0.08291119904868781	0.09517292674894016	0.005880264578711515
GBM	PDCD1LG2	PD-L2	151	-0.046588148362411375	-0.2140351511650986	0.12351864924802874	0.5700104817440191	-0.05263647311076002	0.5223590153899892	0.07188618923159805	0.3820153580487853	0.6831844756980374	0.6681336243360327	0.5282055928328176
GBM	PDCD1	PD-1	151	-0.02151006431612325	-0.18995252111605598	0.14816247948708805	0.793202738905629	-0.028265423384733337	0.7313336699121935	-0.059171814585861175	0.47197343497406113	0.8572824361534636	0.8360511930866877	0.6089148105397686
GBM	CTLA4	CTLA-4	151	0.010136905233770659	-0.15926967901821087	0.17896359177550478	0.9016854903344937	0.00445206756572392	0.9568789188578222	0.04949932773581541	0.5474817663918844	0.9337538027522477	0.9742494505373946	0.6775504625467447
GBM	HAVCR2	TIM-3	151	-0.19373683119031024	-0.3513572872053698	-0.025436811241129932	0.01714780319957286	-0.22605712633693073	0.005409785069038492	-0.0951731110412008	0.24665654095973297	0.042654083335620936	0.01885805358573277	0.39133008902265326
GBM	LAG3	LAG-3	151	0.18553995146050228	0.016937964224803162	0.34388209679541537	0.022557415483378317	0.1850951312726218	0.02335298744209902	0.06518603123127734	0.4280532799363347	0.054198831969901794	0.06386590488308848	0.5685493995940942
GBM	TIGIT	TIGIT	151	-0.018602584363801668	-0.18714727695259406	0.15100604697225628	0.8206473579489946	-0.025491500377769913	0.7568313679154234	0.025140320265534314	0.7600788128817897	0.8773659658417976	0.8533747770344751	0.839819224054656
GBM	IDO1	IDO1	151	-0.10251096728491678	-0.2670149688447799	0.06779803571502883	0.21038387255037247	-0.10605314208716005	0.19647471004746292	-0.08496813924727893	0.301225768604624	0.32645773326781935	0.3342095583281586	0.4545937666441734
GBM	BTLA	BTLA	151	-0.01330393729435842	-0.1820278667073496	0.156181010021098	0.8712033371045254	-0.014860717481241854	0.8567653322753535	0.02154000777232026	0.793603932509661	0.9098009533053587	0.9120405150027957	0.8618487148104238
GBM	SIGLEC15	Siglec-15	151	0.10387250607857429	-0.06642804107063296	0.2682925735669018	0.2043567983660924	0.1095937103470597	0.18186327641740901	0.07124365244606203	0.3862953913764497	0.3201158708582777	0.31884323287338223	0.5311561631426183
GBM	CD276	B7-H3	151	0.4742893641421843	0.33176983469634846	0.5956415703585919	7.659781684360355e-10	0.47603572433043373	7.422461962815526e-10	0.3893983772746655	8.433855077296267e-07	8.8176556599032e-09	1.04974819188391e-08	9.075561441873156e-06
GBM	IL10	IL-10	151	-0.33599288946480454	-0.4779647872453495	-0.1769129186369358	2.467843091334634e-05	-0.39072527962435655	7.681076015100578e-07	-0.2526929835909415	0.0018100733885341401	0.00013423981650666415	6.3997535176281604e-06	0.0072967853051445165
GBM	TGFB1	TGF-beta1	151	0.10503852394321274	-0.06525427100631265	0.2693862509636592	0.19929490235841515	0.1184234108492858	0.1489259683464504	0.14438641147474962	0.07793065018043768	0.31454688275813564	0.26904508880106914	0.16415179506092192
GBM	ENTPD1	CD39	151	0.13571675049490073	-0.03420184516862981	0.29800967929124433	0.09660229159792687	0.15611850924830192	0.0564205584101008	0.1323501118953023	0.10641863896783667	0.17645068022499558	0.1248304399391815	0.20851691711847678
GBM	NT5E	CD73	151	0.35714945477477517	0.2001033697539533	0.4963033032851382	6.743398993350872e-06	0.3588760794118878	6.491889588691441e-06	0.34618392928370456	1.4290549238967807e-05	4.392082239090371e-05	4.590693352003234e-05	0.00011989528598795024
HNSC	CD274	PD-L1	518	0.04184270147386181	-0.04964033109412303	0.13262947017559185	0.34188905105714795	-0.006066487868847328	0.8905526268937892	-0.026466189485317333	0.5482216224686701	0.46621234235065634	0.9316238872909708	0.6775504625467447
HNSC	PDCD1LG2	PD-L2	518	0.13053991190565387	0.03971986237524368	0.2192207712938268	0.0029145739074600626	0.029757687711282968	0.49959242217824623	0.09805808512783352	0.025774828987176028	0.009554397908561134	0.6510707463679504	0.06542841204436992
HNSC	PDCD1	PD-1	518	-0.012259032306177605	-0.10343667754775179	0.07912292795773762	0.780745802415223	-0.08551840953846561	0.05197497318900305	-0.11432657262033563	0.009274692137908694	0.8535752890497794	0.119109313558132	0.02793860394130372
HNSC	CTLA4	CTLA-4	518	0.016810748601929167	-0.07459714477039663	0.10793850259291303	0.7026773656990719	-0.07658577337706289	0.08190817525093427	-0.0766634246273291	0.08159785644968703	0.8019275573082888	0.16893561145505193	0.17042590271137167
HNSC	HAVCR2	TIM-3	518	0.08428725181716887	-0.007060486056931868	0.17423990664804226	0.05522224250814705	-0.05115103360382755	0.24564253263560729	-0.0019002997515195298	0.9656188109736616	0.11342327818063398	0.3881363570242583	0.9794509858324474
HNSC	LAG3	LAG-3	518	-0.04322001309916361	-0.13398475748101385	0.04826382995415388	0.32622143966491507	-0.08989657658866085	0.04103003523425384	-0.14263304985256997	0.0011462445515526072	0.4498039349140194	0.10054389822255272	0.005158100481986732
HNSC	TIGIT	TIGIT	518	0.016163280106907974	-0.07524115415845609	0.10729835889685478	0.713615081727406	-0.08909616919084908	0.042871351856701725	-0.07221446408137153	0.10097323963577226	0.8083282962358489	0.10453851807422342	0.19992701447882907
HNSC	IDO1	IDO1	518	0.01666931611526722	-0.07473782816143369	0.1077986765794546	0.7050614509330161	-0.009863737245473753	0.8229591307418938	-0.08905028924738059	0.042978975181023504	0.8019275573082888	0.8972792284520648	0.10228169574330112
HNSC	BTLA	BTLA	518	-0.05044845007169646	-0.1410920433596626	0.041033944661513375	0.2517358552416948	-0.16409667097584327	0.00017855434567554685	-0.13335859667578073	0.0023775758006901876	0.37532906127903287	0.0009402595862701669	0.009123255979392581
HNSC	SIGLEC15	Siglec-15	518	0.0955630477861674	0.004307216787462267	0.18524036797403165	0.029652396183699477	-0.019147761514891774	0.6640264610891553	0.04859959663481074	0.2700197964970392	0.06795340792097797	0.788232849494321	0.42163974531872056
HNSC	CD276	B7-H3	518	0.2623079871297542	0.175210339050555	0.34533173969789666	1.3437865486183895e-09	0.1846925247104379	2.3818482412248103e-05	0.2333631910343899	7.980518666417168e-08	1.4460311773176148e-08	0.00014924238979826342	1.128673354250428e-06
HNSC	IL10	IL-10	518	0.10045524762794669	0.009246639302047907	0.19000612840412814	0.022220004517434295	-0.03950211464633821	0.37006027319243107	0.05456166754442809	0.21552217165933474	0.05365318163965842	0.524870588052302	0.35443014940654716
HNSC	TGFB1	TGF-beta1	518	0.09573878862346792	0.0044845769139814804	0.18541163984753192	0.02935243595012674	0.02979267692912933	0.4990880357403679	0.17120772781397772	9.139867803196134e-05	0.0678907184016013	0.6510707463679504	0.0006113830489975793
HNSC	ENTPD1	CD39	518	0.16834447987960666	0.07825373291175934	0.25570797844727844	0.00011825890306371244	-0.019907990111660206	0.6515501869540253	0.11667343638830742	0.007918354306076715	0.000552246764306959	0.7828090838403945	0.02458988431957058
HNSC	NT5E	CD73	518	0.194505430370027	0.10507789692899652	0.2808124344376151	8.240908955281294e-06	0.13762875483470777	0.001708511388865525	0.17614927911826941	5.647999555269737e-05	5.229807606236206e-05	0.006891670913447849	0.00041114114409684113
KICH	CD274	PD-L1	66	0.4201999972897868	0.18406469654974658	0.6104780545587718	0.00044374101433672814	0.3891723103109599	0.0013550660662851577	0.32376759242828157	0.008515279580745157	0.001861455949971868	0.005684387311958925	0.026018909830054646
KICH	PDCD1LG2	PD-L2	66	0.3997995741137876	0.16026840416340715	0.5948627538307522	0.0008816594388912463	0.2463504319734981	0.04790549229017581	0.3551212091574932	0.0036986238860129868	0.0034386867807687394	0.11238492267126551	0.01326680306939441
KICH	PDCD1	PD-1	66	0.21141522138450855	-0.047061077543507274	0.4433562707865033	0.08837192674792715	0.12845669093219794	0.30782876436856466	0.17827086582299112	0.1553785613724985	0.16383559453267393	0.464553597533405	0.2733975999495707
KICH	CTLA4	CTLA-4	66	0.32479472527875514	0.07510812273642109	0.5361567972265482	0.007795855371495141	0.21894227549681775	0.07973136721994946	0.2697020412559192	0.029806566734929228	0.02217786441890859	0.16513400323797064	0.07340423151139287
KICH	HAVCR2	TIM-3	66	0.22919232635887143	-0.02840369672123856	0.45824302559911273	0.06415292333450882	0.07382775388487109	0.5589056715115478	0.3082997282335401	0.012470262198482846	0.12673594992239623	0.7078863628949016	0.035273027361422904
KICH	LAG3	LAG-3	66	0.09382701319109218	-0.16609130323215593	0.34155514336682535	0.4536489962035476	0.035007842485328546	0.7818947567418288	0.017797360489434484	0.8880959652417909	0.5713899570502698	0.8677979923479939	0.9254894795677611
KICH	TIGIT	TIGIT	66	0.20073941117526475	-0.05817951701690526	0.43435430308093775	0.10606121478635266	0.10235512427275388	0.41717295600623994	0.19407029268453216	0.12136881111624656	0.18757242380744502	0.570639657858992	0.23106754424054632
KICH	IDO1	IDO1	66	-0.016220109185778174	-0.2710249695466996	0.24070906745024673	0.8971491374754824	-0.010568579213349864	0.9334097473436481	-0.07601958787088561	0.5472610718133973	0.9310038219085195	0.9585846990354893	0.6775504625467447
KICH	BTLA	BTLA	66	0.3163283304799419	0.06571884743153884	0.5293992276670355	0.00966537571967995	0.2498507161020281	0.04472483830261324	0.08212456538702992	0.5154582266260166	0.026579783229119865	0.1079941217550905	0.6525622050636272
KICH	SIGLEC15	Siglec-15	66	0.21686671537417812	-0.041358748623435894	0.4479350588316523	0.08028205497938437	0.22442439420099822	0.07229409280505225	0.022621324155974242	0.8580452389749823	0.1522590697884876	0.15358616282618395	0.901767289368612
KICH	CD276	B7-H3	66	0.24475779938499853	-0.011918743173034409	0.4711730609515122	0.04762854631249854	0.1781719849589625	0.15561160758433848	0.05291857852789528	0.6754657142894218	0.10075269412259306	0.27908603534147663	0.7775709966820089
KICH	IL10	IL-10	66	0.3553848510556059	0.10940575901226687	0.5603490191680243	0.0034089146254585095	0.2052948609181095	0.10089071382854799	0.42799499634628185	0.00037594341561466405	0.010679827465835205	0.1996756978389674	0.002021838330411043
KICH	TGFB1	TGF-beta1	66	0.1804024716491934	-0.07918339947730103	0.41707585728022034	0.14719336373453015	0.06633207492327949	0.599591199699686	0.04235059998711567	0.7376501890683147	0.24286905016197474	0.7346476332954073	0.8223802783531887
KICH	ENTPD1	CD39	66	0.48235478381018154	0.25831337790959014	0.657159074537507	4.109019706473136e-05	0.34242706190231226	0.005236432360799616	0.4172999799923015	0.0005435552141800453	0.00021410155312675817	0.018383219990041205	0.0027738126909187875
KICH	NT5E	CD73	66	0.4857733340350613	0.262475363362623	0.6596882349454459	3.555702484838546e-05	0.37121993990408997	0.002331577245613625	0.3411686409811951	0.005415964101455401	0.00018724177978671067	0.008810158294494231	0.018114204258246107
KIRC	CD274	PD-L1	530	0.3365281716944461	0.2539888071218465	0.4142014102478227	1.6848451405142709e-15	0.2872765451486861	1.6484175099487485e-11	0.3006275748232755	1.6401794118234384e-12	4.633324136414245e-14	2.719888891415435e-10	7.380807353205473e-11
KIRC	PDCD1LG2	PD-L2	530	0.4260654231104842	0.3492414040338092	0.49719984795171296	8.705775989682435e-25	0.24924695422440452	6.207195929016935e-09	0.33671297583888704	1.724928728033617e-15	5.386698893616007e-23	7.494053621618007e-08	9.487108004184893e-14
KIRC	PDCD1	PD-1	530	-0.04911167156236799	-0.13875040723127363	0.04132525170806208	0.2590466725703384	-0.07754311108355404	0.07475632570260374	-0.17541982567849995	4.979026333271524e-05	0.38163125869737363	0.15813838129396945	0.000367853438055135
KIRC	CTLA4	CTLA-4	530	0.04926272020744366	-0.041174094370546144	0.13889890409417088	0.2575828340189487	0.031203902862166354	0.4738885694257899	-0.06678789132598652	0.12498017581354728	0.3806074711623272	0.628886975511437	0.23349625076013356
KIRC	HAVCR2	TIM-3	530	0.26866655128236505	0.1828464943722161	0.35042318131052935	3.246793739506736e-10	0.2130206678711599	7.624123184255526e-07	0.21191996715283448	8.716397938823742e-07	4.049479519389528e-09	6.3997535176281604e-06	9.180036127059047e-06
KIRC	LAG3	LAG-3	530	-0.06648940468469773	-0.15580816126057126	0.023907812716725457	0.1263192271378196	-0.10423871742796377	0.0164688529354322	-0.22537623206380453	1.61499250776123e-07	0.21447531109646384	0.0473958267618543	1.949808027662948e-06
KIRC	TIGIT	TIGIT	530	0.07444611568987132	-0.015914563492286996	0.16360062495925776	0.086858286014252	0.00018132354984104257	0.9966803498979193	-0.07296213193533323	0.09366099052856919	0.16224472293228204	0.9966803498979193	0.19000897668705635
KIRC	IDO1	IDO1	530	0.14035706105870333	0.05074615209514233	0.2277260329769666	0.0011966234294404619	-0.019296046698617016	0.6579100687334262	0.14653783366512593	0.0007231093398241035	0.004556373827484835	0.7866316039204009	0.0035092070903228554
KIRC	BTLA	BTLA	530	0.09392033102931657	0.003697928542028225	0.18262602056838634	0.03062712679145801	-0.0014895039517733996	0.9727355523286775	-0.02049974495133785	0.6380490913290414	0.06929203305835974	0.9826614253116233	0.7519864290663703
KIRC	SIGLEC15	Siglec-15	530	0.11639803472198446	0.026421857239262818	0.20450340165632813	0.007307838522908439	0.020541106154372872	0.6373711105198853	0.041996747784411315	0.33501301058008776	0.021031279469998124	0.7695090236764468	0.49501922458848785
KIRC	CD276	B7-H3	530	0.4591470016280534	0.3848409616921401	0.5275396454880934	5.376734574612824e-29	0.33026968954149677	6.2840904807256746e-15	0.37463962131887796	4.523122294712487e-19	4.43580602405558e-27	1.413920358163277e-13	2.798681919853351e-17
KIRC	IL10	IL-10	530	0.29016024435016763	0.20528244259019268	0.3707059276549785	9.672320073193235e-12	0.18997187356201906	1.0868061464299708e-05	0.18051751406736422	2.961068686555964e-05	1.5444511084615004e-10	7.369438938121034e-05	0.00022902015622581286
KIRC	TGFB1	TGF-beta1	530	0.3172551789532624	0.2336928679008824	0.39616533950134936	7.396909964341438e-14	0.18690050711087688	1.5134173587433906e-05	0.23150128151331686	7.233999721138717e-08	1.4645881729396049e-12	9.988554567706378e-05	1.053185253518725e-06
KIRC	ENTPD1	CD39	530	0.49847093611888965	0.4274475709754078	0.5633789041132806	1.229314170617221e-34	0.2627069469719351	8.458924760369403e-10	0.4594471798773645	5.521599454312287e-29	2.0283683815184145e-32	1.1631021545507929e-08	9.110639099615274e-27
